x,y,class
2.745071229516849,0.7565074836168915,1
1.792603548243223,1.1597284397045455,1
2.9715328071510387,3.120940407684893,1
4.284544784612038,2.915555398150197,1
1.648769937914996,1.968647609053778,1
1.6487945645762292,2.175991074963173,1
4.368819223261087,3.9164973436826376,1
3.151152093729363,1.112642916746255,1
1.2957884210975719,2.820646071755057,1
2.813840065378947,1.696711021349159,1
1.3048734607813066,1.6734781951591695,1
1.3014053696446148,3.648165277980785,1
2.362943407349051,3.238124523482045,1
-0.8699203669866966,3.220264454000958,1
-0.5873767487695494,3.9582182107314936,1
1.156568706138541,2.0315057624491386,1
0.4807533194983642,3.022929456942446,1
2.471370998892911,1.5345998651098158,1
0.6379638867181836,2.486249528732663,1
-0.11845555200293711,1.804785418448473,1
4.198473153382331,2.1454939474890775,1
1.6613355492701964,2.8927355381553705,1
2.1012923070318856,0.7726689751497913,1
-0.1371222793201854,5.13858091352819,1
1.183425913212226,0.490973927750447,1
2.166383884564799,0.17871708081840176,1
0.2735096338665457,3.737166310250102,1
2.563547027518508,3.187494040944404,1
1.0990419651217924,2.9361797255782327,1
1.5624593753100848,2.94251826389642,1
1.0974400816559047,1.981629840729628,1
4.778417276763406,0.6541184427712528,1
1.979754162893099,2.1137068372905894,1
0.41343360656614947,0.9842574327318325,1
3.2338173681547833,3.4626796001266267,1
0.16873452504346664,1.779413927746792,1
2.313295392507133,0.7617542048112327,1
-0.9395051858196632,1.5179212375205098,1
0.007720926652354354,2.6193971814134365,1
2.2952918538036853,1.154413170794038,1
3.1076998699931155,0.7666694066503528,1
2.2570524217849557,2.3655308172378686,1
1.8265275764176392,2.367449856663084,1
1.548344456616067,1.2395852369433054,1
-0.21778298555114084,1.293442541572516,1
0.9202336874079371,2.3480749060364543,1
1.3090418435603186,-0.17212651224598607,1
3.585683339328374,-0.11119566156483263,1
2.5154274343526923,0.9223336681213459,1
-0.6445602330441007,1.679829272432229,1
2.4861259540921923,2.466361348397007,1
1.4223765793755252,4.213034325424328,1
0.9846169995410619,3.286489434803029,1
2.917514433261302,1.7600922050548593,1
3.5464992837439264,1.9714756881459667,1
3.3969201786742977,0.49620595304328674,1
0.7411737151660422,1.972230296011415,1
1.536181436223178,1.5670120416197926,1
2.496895147105346,2.484077840507134,1
3.463317690683539,0.7591535846715156,1
1.281238643232065,2.7790197713617584,1
1.7215115350042742,4.299108369503866,1
0.3404975389909577,1.8368597773147135,1
0.2056900638789938,2.6025675831484123,1
3.218788733591297,3.035215987566669,1
4.0343600428562345,1.3981692921712456,1
1.8919848176294993,2.336138722715625,1
3.5052993468380365,2.018888601172692,1
2.542454037571451,2.1465141478232477,1
1.0323203680923136,0.8404853242168002,1
2.542093408262621,2.036765261388414,1
4.307054849698954,2.746997436868175,1
1.9462609413350727,4.176715411692562,1
4.346965483721009,3.4389062391278102,1
-1.9296176561346163,5.229773686267334,1
3.232853756562836,0.8489786556679257,1
2.130570602357257,3.3084809550810172,1
1.5514889743011988,2.2750130086075275,1
2.1376411648032536,5.284704399826508,1
-0.9813533719013394,0.7875525719672729,1
1.6704921682437321,0.740417236728836,1
2.53566885726762,1.1009110318339668,1
4.216841067112274,-1.1858435864647103,1
1.222594672589529,1.2113674674788584,1
0.7872595956602186,0.8613010076694532,1
1.2473644346231951,2.2255906797143115,1
3.373103176553111,2.5126339636657393,1
2.4931266644895267,4.814256258823829,1
1.2053596943494418,3.4256357572790757,1
2.769901149670034,1.1346445165063954,1
2.1456163240220607,0.6523779929774631,1
3.4529674857993338,2.7378787572597587,1
0.9469203591839714,0.01965018946903685,1
1.5085067801033478,4.747188148781531,1
1.4118377703017635,3.7691601810819306,1
-0.19527242219817786,1.2962365218429428,1
2.444180415596864,-0.569701793636316,1
2.391582908269834,4.0308085612481195,1
2.0076701849636915,1.8281902321210732,1
1.6481192999372796,3.8567244679601926,1
-0.12305611307562137,-0.39164148819155065,1
1.3690320158519613,1.1009374655693407,1
1.4859282252098458,2.0078655495772746,1
0.7965840961675716,2.070470890647113,1
1.7580714325009863,1.3249017927811346,1
2.606076285221808,2.934274898521248,1
4.829278851815795,0.3985693559261083,1
2.2618667192477586,1.7864307724680597,1
2.386325586084147,2.1804434475678485,1
1.8883311263507492,2.7716582510881236,1
-0.8781568229485623,3.067422317133335,1
1.9602291868261748,0.31303686224319627,1
2.0903453149115396,-0.30117125610343365,1
5.694863168727929,3.9165152328477637,1
1.7114585528283162,2.4984710179693876,1
2.4523210135004185,0.8772701951651696,1
1.9479323454421351,4.326727963283784,1
0.24698294357070205,2.1735119514392878,1
